四川官方公示汶川地震捐赠资金使用明细情况  O网页链接 ​,12,江西
凤凰卫视：专家称智利地震破坏程度是汶川地震的10-20倍。 ​,13,广东
说起这次关于地震的神神叨叨的三组数字，记得当年汶川地震时也整出来一堆算术题，加起来都等于8。中国人的算术和算卦都学得相当不错，怪不得每年都出那么多奥利匹克数学奖牌呢。 ​,13,海外
由智利地震想到汶川地震，由汶川地震想到那些被压在水泥板下的孩子，我的心开始纠结，除了祈福，我们还能做些什莫？捐款捐物吗？你能保证你捐出的东西能送到真正需要它们的人们的手里吗？ ​,13,陕西
我想回家//@诗莹:天啊！ @赵亚辉  在汶川地震中对我们说过的话还记得。从此对地震有足够的认识。 // @王小山 :  @善养浩然之气   :回复   @陈永东   :总统说的，6 dead from chile earthquake tv de chile on USTREAM: tv de chile . Other Entertainment - ustream.tv,13,北京
我记得当时512地震时候，那天晚上看手机报还不算头条的报道的汶川地震说死亡2名，然后晚上回宿舍看新闻已经6 7千了然后接着数字猛增，希望智利人民平安。#Chile ​,13,上海
近百年8级以上地震的地域【二】：智利大地震 1960年5月21日下午3时 智利 8.5级 1万人死亡或失踪 ；中国汶川地震 2008年5月12日14时28分 四川汶川县 8.0级 死亡69226人、失踪17923人 。 ​,13,北京
惊闻#智利地震#，震级8.8啊，比汶川地震和海底地震都高啊，破坏力应该很大了，为灾民祈祷吧。多灾多难的生灵啊。 ​,13,广东
#地震#云南楚雄地震，四川汶川地震，智利地震，喝水死人！地球啊，你在演现实版的《2012》续集和《死神来了5》啊！最可恶的是，还没预告片 ！ ​,13,浙江
据报道，没有死很多人。（汶川地震死亡人数）,13,安徽
前天汶川地震了，昨天海地地震了，今天智利也震了，我们该如何面对明天？而一切现在来自生活中的繁琐在灾难面前显得如此可笑，人们在为征服地球而沾沾自喜的同时却被地球愚弄了还浑然不知！！！ ​,13,河南
#智利~地震~8.8级#8.8级确实很可怕！我们现在的建筑物，大部分抗震不过关的。90年代初的建筑，很多是7级抗震设计的，但因为那个年代的建筑质量大都不怎么样，其实是达不到的。自从汶川地震后，公用建筑的抗震提到8级了。 ​,13,北京
#地震~元谋#听说冯小刚要把汶川地震拍成3D电影！知道这个消息的时候，觉得这个电影我是又想看，又不想看！！ ​,13,陕西
山西地震谣言的事情，让我想起了，汶川地震的时候，国家地震局的人说不能够准确的预测地震的言辞。那么由此推开，是不是地震局辟谣的说辞也不能完全相信呀？因为毕竟不能准确预测啊！ ​,13,江苏
据外电报道，海地总统21日称，如果从废墟中找出所有地震遇难者尸体，那么海地地震造成的死亡人数可能达到30万人。记得早年中国唐山地震死亡人数官方统计是20万左右，而近年的汶川地震死亡人数尚不到十万。想想看，人口少少的海地居然一下子震死了30万人，你相信这三组统计数字吗？是多了还是少了？ ​,13,福建
6789--川渝交界4.2级地震 专家称不属汶川地震余震  O网页链接 ​,13,四川
记得汶川地震的时候我们学校门口来了一群人募捐，许多人都捐款了，有一个特抠门的同学捐了100，大家都觉得郁闷，他却很正经的说‘我是为中国人捐款，义不容辞’在他的感染下，有许多人捐款过百，但是最后我们却得到一个让我们心碎的结果，原来那些募捐的是来骗钱的，我恨那些人，利用我们的同情心 ​,13,浙江
要说喜欢潘长江可能，但是说最喜欢有点假啊。@大连老Q :回复 @荻菲 :这样的秀也比在汶川地震捐赠作假的演艺界明星强百倍，我是这样认为的。既生潘何生赵啊！呵呵！赵本山带女儿上春晚天经地义啊！哈哈！ // @大连老Q :回复 @幻楓 :我看不算作秀。我真的很感动。请看原文：,12,北京
四川汶川地震灾后重建审计结果：2.3亿被违规使用  O网页链接 ​,12,广东
不是吧，今天这个新闻看的人很害怕啊，千万别有地震，千万别。。。最糟的是那些个砖家又开始安抚人心了，一听他们这么说我就更紧张了。当年汶川地震之前发现奇怪现象的时候，砖家们也说没事没事，是正常的。靠！这帮孙子就是浪费我们纳税人的钱！ 　 ​,12,江苏
审计署发布汶川地震灾后恢复重建跟踪审计结果（第2号），公布了72个重点项目、753所学校和22个县城乡居民住房恢复重建跟踪审计结果。其中违规安排使用灾后恢复重建资金2.30亿元，重复申请灾后恢复重建资金2.40亿元，14个重建项目存在违规转分包。 ​,12,北京
审计署公布汶川地震灾后恢复重建72个重点项目、753所学校和22个县城乡居民住房跟踪审计结果。发现违规使用资金2.30亿，重复申请资金2.40亿，14个重建项目存在违规转分包。 ​,12,北京
汶川地震重建中出现的黑幕令广大爱心人士心寒！ ​,12,湖南
汶川地震捐款使用中出了那么多烂事，可见相关当局真是丧尽天良。 ​,12,云南
审计署公布汶川地震灾后恢复重建72个重点项目、753所学校和22个县城乡居民住房跟踪审计结果。发现违规使用资金2.30亿，重复申请资金2.40亿，14个重建项目存在违规转分包。 　 ​,12,海外
汶川地震灾后重建审计：2.3亿资金违规使用  这个真假？ ​,12,山东
《汶川地震灾后重建2.3亿资金被违规使用》。看到这种不完全统计，将来民众们捐款之前，都会想些什么呢？ ​,12,北京
